#q_sq i k_sq z Re(w) Im(w)
1e-06 1 0.517947 -0.281604 -0.157958 0
1e-06 1 0.517947 -0.0950125 -0.157958 0
1e-06 1 0.517947 0.0950125 -0.157958 0
1e-06 1 0.517947 0.281604 -0.157958 0
1e-06 1 0.517947 0.458017 -0.157958 0
1e-06 1 0.517947 0.617876 -0.157958 0
1e-06 1 0.517947 0.755404 -0.157958 0
1e-06 1 0.517947 0.865631 -0.157958 0
1e-06 1 0.517947 0.944575 -0.157958 0
1e-06 1 0.517947 0.989401 -0.157958 0
1e-06 1 0.803086 -0.989401 -0.172561 0
1e-06 1 0.803086 -0.944575 -0.172561 0
1e-06 1 0.803086 -0.865631 -0.172561 0
1e-06 1 0.803086 -0.755404 -0.172561 0
1e-06 1 0.803086 -0.617876 -0.172561 0
1e-06 1 0.803086 -0.458017 -0.172561 0
1e-06 1 0.803086 -0.281604 -0.172561 0
1e-06 1 0.803086 -0.0950125 -0.172561 0
1e-06 1 0.803086 0.0950125 -0.172561 0
1e-06 1 0.803086 0.281604 -0.172561 0
1e-06 1 0.803086 0.458017 -0.172561 0
1e-06 1 0.803086 0.617876 -0.172561 0
1e-06 1 0.803086 0.755404 -0.172561 0
1e-06 1 0.803086 0.865631 -0.172561 0
1e-06 1 0.803086 0.944575 -0.172561 0
1e-06 1 0.803086 0.989401 -0.172561 0
1e-06 1 1.2452 -0.989401 -0.151315 0
1e-06 1 1.2452 -0.944575 -0.151315 0
1e-06 1 1.2452 -0.865631 -0.151314 0
1e-06 1 1.2452 -0.755404 -0.151314 0
1e-06 1 1.2452 -0.617876 -0.151314 0
1e-06 1 1.2452 -0.458017 -0.151314 0
1e-06 1 1.2452 -0.281604 -0.151314 0
1e-06 1 1.2452 -0.0950125 -0.151314 0
1e-06 1 1.2452 0.0950125 -0.151314 0
1e-06 1 1.2452 0.281604 -0.151314 0
1e-06 1 1.2452 0.458017 -0.151314 0
1e-06 1 1.2452 0.617876 -0.151314 0
1e-06 1 1.2452 0.755404 -0.151314 0
1e-06 1 1.2452 0.865631 -0.151314 0
1e-06 1 1.2452 0.944575 -0.151315 0
1e-06 1 1.2452 0.989401 -0.151315 0
